lat,lon,date,website
29.476357,-82.682777,1981-08-??,http://www.bfro.net/GDB/show_report.asp?id=27250
34.761338,-98.614969,2005-09-??,http://www.bfro.net/GDB/show_report.asp?id=27206
38.638133,-85.000412,2010-01-14,http://www.bfro.net/GDB/show_report.asp?id=27184
41.195555,-122.712054,2009-08-29,http://www.bfro.net/GDB/show_report.asp?id=27327
41.943870,-73.878563,2009-06-22,http://www.bfro.net/GDB/show_report.asp?id=26205
42.511597,-96.483584,1974-??-??,http://www.bfro.net/GDB/show_report.asp?id=16714
39.212093,-80.249797,1974-05-01,http://www.bfro.net/GDB/show_report.asp?id=26963
33.817983,-96.765937,2007-07-04,http://www.bfro.net/GDB/show_report.asp?id=27307
34.067080,-82.867863,2009-06-??,http://www.bfro.net/GDB/show_report.asp?id=26201
54.784623,-127.161581,2008-08-12,http://www.bfro.net/GDB/show_report.asp?id=27281
37.192004,-93.731219,1991-11-15,http://www.bfro.net/GDB/show_report.asp?id=24767
31.303793,-82.751609,2007-11-??,http://www.bfro.net/GDB/show_report.asp?id=26396
38.977797,-80.287754,2009-09-11,http://www.bfro.net/GDB/show_report.asp?id=27363
38.980983,-80.293344,2010-03-01,http://www.bfro.net/GDB/show_report.asp?id=27363
36.670647,-93.657632,1975-07-??,http://www.bfro.net/GDB/show_report.asp?id=15075
51.203048,-114.786100,2007-02-1?,http://www.bfro.net/GDB/show_report.asp?id=27154
53.687031,-101.520500,2009-06-15,http://www.bfro.net/GDB/show_report.asp?id=26331
30.108848,-81.902820,2008-05-15,http://www.bfro.net/GDB/show_report.asp?id=24078
47.604146,-113.759284,2007-10-30,http://www.bfro.net/GDB/show_report.asp?id=21907
41.907027,-89.415360,2010-02-28,http://www.bfro.net/GDB/show_report.asp?id=27387
42.369334,-121.386169,2009-12-10,http://www.bfro.net/GDB/show_report.asp?id=27087
41.228449,-89.321585,1986-11-29,http://www.bfro.net/GDB/show_report.asp?id=27374
37.371433,-106.499348,2009-06-??,http://www.bfro.net/GDB/show_report.asp?id=27057
36.973903,-90.357020,2007-11-??,http://www.bfro.net/GDB/show_report.asp?id=27261
33.895145,-87.536301,1990-04Spr,http://www.bfro.net/GDB/show_report.asp?id=27480
33.894373,-87.536068,2010-03-12,http://bfro.net/GDB/show_report.asp?id=27459
41.659534,-123.449355,2010-04-18,http://www.bfro.net/GDB/show_report.asp?id=27609
35.628844,-94.365677,1985-09-24,http://www.bfro.net/GDB/show_report.asp?id=27482
43.863505,-89.193591,2010-03-??,http://www.bfro.net/GDB/show_report.asp?id=27429
38.679573,-77.533669,2010-05-04,http://www.bfro.net/GDB/show_report.asp?id=27682
36.416861,-94.782419,1979-09-06,http://www.bfro.net/GDB/show_report.asp?id=27477
45.671539,-118.088086,1973-10-??,http://www.bfro.net/GDB/show_report.asp?id=27711
48.049650,-122.560370,1976-03-28,http://www.bfro.net/GDB/show_report.asp?id=27764
46.665813,-92.435290,2010-04-20,http://www.bfro.net/GDB/show_report.asp?id=27991
46.534542,-92.933619,2010-04-09,http://www.bfro.net/GDB/show_report.asp?id=28013
30.087075,-81.857048,2009-11-??,http://www.bfro.net/GDB/show_report.asp?id=27347
37.014796,-94.516732,1993-09-05,http://www.bfro.net/GDB/show_report.asp?id=27785
36.343530,-81.302100,1978-08-??,http://www.bfro.net/GDB/show_report.asp?id=27908
42.589349,-103.397853,1996-07-05,http://www.bfro.net/GDB/show_report.asp?id=25241
37.558908,-92.143716,1977-03-??,http://www.bfro.net/GDB/show_report.asp?id=27341
40.732992,-74.995711,1981-04Spr,http://www.bfro.net/GDB/show_report.asp?id=27743
36.254582,-86.157589,2010-07-16,http://www.bfro.net/GDB/show_report.asp?id=28005
38.268524,-90.786694,2005-08-25,http://www.bfro.net/GDB/show_report.asp?id=24879
38.195563,-91.174170,2009-10-15,http://www.bfro.net/GDB/show_report.asp?id=27089
39.100589,-106.544486,2009-09-01,http://www.bfro.net/GDB/show_report.asp?id=26522
31.199799,-83.614082,2009-08-??,http://www.bfro.net/GDB/show_report.asp?id=27300
40.197355,-88.721406,2009-06-27,http://www.bfro.net/GDB/show_report.asp?id=28110
40.226376,-88.680308,1970-07-09,http://bfro.net/GDB/show_article.asp?id=588
47.572890,-121.735948,1991-10-15,http://www.bfro.net/GDB/show_report.asp?id=27473
34.701068,-87.776825,2005-01-12,http://www.bfro.net/GDB/show_report.asp?id=27568
44.956656,-84.193838,1999-07Sum,http://www.bfro.net/GDB/show_report.asp?id=27009
48.901520,-123.811331,2010-06-06,http://www.bfro.net/GDB/show_report.asp?id=27847
38.711700,-90.538280,1976-10-20,http://www.bfro.net/GDB/show_report.asp?id=23836
38.699684,-90.535861,2008-11-??,http://www.bfro.net/GDB/show_report.asp?id=23836
41.744184,-70.958946,2009-07-14,http://www.bfro.net/GDB/show_report.asp?id=26277
37.423253,-82.467651,1994-04-18,http://www.bfro.net/GDB/show_report.asp?id=27941
44.505787,-85.929019,1999-05-??,http://www.bfro.net/GDB/show_report.asp?id=26544
38.128996,-84.939980,1982-11-??,http://www.bfro.net/GDB/show_report.asp?id=27955
41.234436,-92.088284,2010-06-16,http://www.bfro.net/GDB/show_report.asp?id=27895
50.902920,-114.727605,2010-07-22,http://www.bfro.net/GDB/show_report.asp?id=28066
30.115982,-83.892864,1981-11-??,http://www.bfro.net/GDB/show_report.asp?id=28263
36.515131,-94.611365,2010-09-06,http://www.bfro.net/GDB/show_report.asp?id=28210
38.251991,-121.040663,2010-10-25,http://www.bfro.net/GDB/show_report.asp?id=28432
36.060020,-90.060599,1961-10Aut,http://www.bfro.net/GDB/show_report.asp?id=26962
38.909905,-92.367697,2008-01-20,http://www.bfro.net/GDB/show_report.asp?id=27125
39.084288,-76.827385,1998-08-15,http://www.bfro.net/GDB/show_report.asp?id=27702
37.551731,-84.500634,2009-08-??,http://www.bfro.net/GDB/show_report.asp?id=27551
39.887152,-90.936270,1972-10-29,http://www.bfro.net/GDB/show_report.asp?id=28423
46.847731,-122.271789,2010-05-22,http://www.bfro.net/GDB/show_report.asp?id=27803
42.601547,-123.313799,2010-10-23,http://www.bfro.net/GDB/show_report.asp?id=28445
28.477212,-81.980326,2010-09-04,http://www.bfro.net/GDB/show_report.asp?id=28237
48.307990,-122.215000,2009-06-0?,http://www.bfro.net/GDB/show_report.asp?id=28308
44.607925,-84.090187,1989-07-??,http://www.bfro.net/GDB/show_report.asp?id=27783
44.470596,-85.577053,1986-??-??,http://www.bfro.net/GDB/show_report.asp?id=27783
29.938967,-81.913489,2009-12-??,http://www.bfro.net/GDB/show_report.asp?id=28355
39.657995,-89.568526,1978-07sum,http://www.bfro.net/GDB/show_report.asp?id=28370
45.711493,-87.300937,2009-10-22,http://www.bfro.net/GDB/show_report.asp?id=26782
40.828714,-89.738855,2007-10-27,http://www.bfro.net/GDB/show_report.asp?id=28429
41.259016,-81.562671,2005-09-14,http://www.bfro.net/GDB/show_report.asp?id=25715
31.480293,-81.625274,2008-11-23,http://www.bfro.net/GDB/show_report.asp?id=27072
34.911525,-83.240280,2009-02-22,http://www.bfro.net/GDB/show_report.asp?id=25574
36.127853,-84.607393,2009-12-14,http://www.bfro.net/GDB/show_report.asp?id=27522
47.688303,-101.850528,2005-08-27,http://www.bfro.net/GDB/show_report.asp?id=12562
29.539833,-82.400255,1991-08-??,http://www.bfro.net/GDB/show_report.asp?id=28418
29.393390,-82.441074,1991-07-??,http://www.bfro.net/GDB/show_report.asp?id=28418
48.326712,-121.696071,2010-10-22,http://www.bfro.net/GDB/show_report.asp?id=28438
39.574599,-90.241619,2006-07-22,http://www.bfro.net/GDB/show_report.asp?id=28484
34.767222,-83.777377,1993-05-??,http://www.bfro.net/GDB/show_report.asp?id=28637
46.554324,-122.285688,2000-10-15,http://www.bfro.net/GDB/show_report.asp?id=28301
53.915920,-113.099866,1997-06-0?,http://www.bfro.net/GDB/show_report.asp?id=27043
38.777554,-90.011780,1978-10-21,http://www.bfro.net/GDB/show_report.asp?id=28516
47.515923,-92.635265,2009-10-??,http://www.bfro.net/GDB/show_report.asp?id=27676
39.537464,-90.175593,2006-08-26,http://www.bfro.net/GDB/show_report.asp?id=28534
41.760707,-122.809440,2010-05-12,http://www.bfro.net/GDB/show_report.asp?id=27819
39.654808,-90.186400,2005-11-19,http://www.bfro.net/GDB/show_report.asp?id=28533
36.703852,-79.932608,1982-12-??,http://www.bfro.net/GDB/show_report.asp?id=27472
39.771999,-89.469484,1977-09-??,http://www.bfro.net/GDB/show_report.asp?id=28545
46.508474,-123.023375,2002-07Sum,http://www.bfro.net/GDB/show_report.asp?id=28409
39.599458,-82.635361,2010-10-09,http://www.bfro.net/GDB/show_report.asp?id=28499
40.564613,-89.957489,2008-12-27,http://www.bfro.net/GDB/show_report.asp?id=28569
34.644881,-77.442455,2005-02-??,http://www.bfro.net/GDB/show_report.asp?id=24334
40.565515,-90.006667,2010-10-17,http://www.bfro.net/GDB/show_report.asp?id=28568
45.900514,-122.389800,1995-08-1?,http://www.bfro.net/GDB/show_report.asp?id=28123
46.804333,-112.056849,2010-09-07,http://www.bfro.net/GDB/show_report.asp?id=28230
51.476408,-117.359275,2010-09-22,http://www.bfro.net/GDB/show_report.asp?id=28285
28.902310,-82.337604,1961-03-??,http://www.bfro.net/GDB/show_report.asp?id=28678
34.486084,-94.498952,2009-10-01,http://www.bfro.net/GDB/show_report.asp?id=26711
40.958179,-80.975062,2009-08-??,http://www.bfro.net/GDB/show_report.asp?id=27613
47.265941,-124.225408,2002-08-??,http://www.bfro.net/GDB/show_report.asp?id=28781
47.520000,-122.033827,2001-01-23,http://www.bfro.net/GDB/show_report.asp?id=28781
37.829061,-80.449488,2011-01-05,http://www.bfro.net/GDB/show_report.asp?id=28702
39.507506,-89.346893,2008-09-28,http://www.bfro.net/GDB/show_report.asp?id=28703
49.294847,-124.561480,1987-08-??,http://www.bfro.net/GDB/show_report.asp?id=26765
41.841361,-87.832847,2010-11-16,http://www.bfro.net/GDB/show_report.asp?id=28728
40.622882,-89.993266,1969-07Sum,http://www.bfro.net/GDB/show_report.asp?id=28714
34.100007,-110.164994,2010-03-24,http://www.bfro.net/GDB/show_report.asp?id=27495
34.468575,-110.984226,2010-05-29,http://www.bfro.net/GDB/show_report.asp?id=28642
37.188485,-90.521337,2010-05-25,http://www.bfro.net/GDB/show_report.asp?id=27800
36.875491,-89.769385,1986-01-14,http://www.bfro.net/GDB/show_report.asp?id=27410
46.358442,-84.793782,1999-08-2?,http://www.bfro.net/GDB/show_report.asp?id=28373
34.824514,-84.723461,2010-01-12,http://www.bfro.net/GDB/show_report.asp?id=27197
36.627495,-90.656176,1983-10-??,http://www.bfro.net/GDB/show_report.asp?id=28080
45.038796,-87.727809,1979-08-??,http://www.bfro.net/GDB/show_report.asp?id=27630
30.699281,-86.749038,2010-12-19,http://www.bfro.net/GDB/show_report.asp?id=28634
35.637320,-106.616186,2010-09-06,http://www.bfro.net/GDB/show_report.asp?id=28218
39.507509,-89.346973,2008-05-05,http://www.bfro.net/GDB/show_report.asp?id=28899
37.540484,-79.579914,1973-11-??,http://www.bfro.net/GDB/show_report.asp?id=18623
30.504763,-95.291874,1997-11-2?,http://www.bfro.net/GDB/show_report.asp?id=28873
37.666326,-90.867919,2009-09-24,http://www.bfro.net/GDB/show_report.asp?id=26694
34.714222,-83.622104,2007-01Win,http://www.bfro.net/GDB/show_report.asp?id=17957
47.438396,-94.987081,2006-04-08,http://www.bfro.net/GDB/show_report.asp?id=25336
36.299011,-92.633446,2004-01-14,http://www.bfro.net/GDB/show_report.asp?id=27948
41.296626,-88.608424,2011-02-24,http://www.bfro.net/GDB/show_report.asp?id=28940
41.330180,-88.538889,2009-06-24,http://www.bfro.net/GDB/show_report.asp?id=28936
47.172965,-122.221400,1976-09-15,http://www.bfro.net/GDB/show_report.asp?id=28788
38.357788,-82.410663,2008-10-15,http://www.bfro.net/GDB/show_report.asp?id=28382
37.479204,-82.513636,2005-04-??,http://www.bfro.net/GDB/show_report.asp?id=28575
48.052888,-122.233346,2010-11-11,http://www.bfro.net/GDB/show_report.asp?id=28959
35.812318,-81.907285,2010-11-09,http://www.bfro.net/GDB/show_report.asp?id=29024
39.456968,-85.548114,1977-06-15,http://www.bfro.net/GDB/show_report.asp?id=29032
40.817921,-85.353172,1997-11-??,http://www.bfro.net/GDB/show_report.asp?id=28803
48.605404,-118.458021,198?-??-??,http://www.bfro.net/GDB/show_report.asp?id=29045
40.476723,-81.393297,2008-06-20,http://www.bfro.net/GDB/show_report.asp?id=29158
41.814287,-80.841416,2007-09-22,http://www.bfro.net/GDB/show_report.asp?id=29018
50.552151,-115.094400,2002-01-28,http://www.bfro.net/GDB/show_report.asp?id=28583
35.371626,-108.205525,2011-03-07,http://www.bfro.net/GDB/show_report.asp?id=28964
38.929057,-82.155603,2011-02-22,http://www.bfro.net/GDB/show_report.asp?id=28912
42.515325,-111.124299,1982-09-11,http://www.bfro.net/GDB/show_report.asp?id=28709
45.055940,-87.637020,1981-04-15,http://www.bfro.net/GDB/show_report.asp?id=28993
43.348081,-73.827412,2009-07-24,http://www.bfro.net/GDB/show_report.asp?id=26338
40.300426,-79.897101,1988-11-??,http://www.bfro.net/GDB/show_report.asp?id=28012
41.972408,-78.668512,1973-09-??,http://www.bfro.net/GDB/show_report.asp?id=26888
46.884209,-122.434600,1980-07-30,http://www.bfro.net/GDB/show_report.asp?id=29025
41.205114,-75.278637,1978-09-??,http://www.bfro.net/GDB/show_report.asp?id=24442
39.033415,-90.402060,2008-05-23,http://www.bfro.net/GDB/show_report.asp?id=29265
44.830055,-85.085889,1962-03-??,http://www.bfro.net/GDB/show_report.asp?id=28668
40.901939,-81.267112,2010-10-22,http://www.bfro.net/GDB/show_report.asp?id=28998
47.120613,-121.529422,2008-06-07,http://www.bfro.net/GDB/show_report.asp?id=28898
44.756691,-92.039235,2006-07-27,http://www.bfro.net/GDB/show_report.asp?id=29294
40.654239,-97.178925,1997-09-??,http://www.bfro.net/GDB/show_report.asp?id=28090
44.359789,-115.859585,2009-11-01,http://www.bfro.net/GDB/show_report.asp?id=29020
28.481058,-81.119257,2003-03-15,http://www.bfro.net/GDB/show_report.asp?id=25577
44.312099,-115.870399,2009-06-13,http://www.bfro.net/GDB/show_report.asp?id=29357
38.188198,-80.117673,1969-11-24,http://www.bfro.net/GDB/show_report.asp?id=29124
31.983250,-81.617360,2004-7Sum,http://www.bfro.net/GDB/show_report.asp?id=28526
41.746416,-90.056100,2000-04-07,http://www.bfro.net/GDB/show_report.asp?id=29287
28.933117,-80.843011,2011-04-15,http://www.bfro.net/GDB/show_report.asp?id=29529
28.788128,-82.402950,2010-09-??,http://www.bfro.net/GDB/show_report.asp?id=29565
28.342103,-80.728061,1998--06-??,http://www.bfro.net/GDB/show_report.asp?id=29624
45.295510,-84.591105,2009-07-??,http://www.bfro.net/GDB/show_report.asp?id=29091
45.423007,-83.836731,1967-05-??,http://www.bfro.net/GDB/show_report.asp?id=29409
40.566459,-91.664032,2007-04-1?,http://www.bfro.net/GDB/show_report.asp?id=29125
44.360191,-85.358282,2010-07-??,http://www.bfro.net/GDB/show_report.asp?id=29633
39.062437,-76.784947,2006-07-21,http://www.bfro.net/GDB/show_report.asp?id=29230
43.376610,-99.190680,2006-11-14,http://www.bfro.net/GDB/show_report.asp?id=29455
27.245235,-82.297986,2008-10-16,http://www.bfro.net/GDB/show_report.asp?id=29734
27.014120,-82.049705,2008-03-??,http://www.bfro.net/GDB/show_report.asp?id=29414
41.423135,-88.711961,2011-07-11,http://www.bfro.net/GDB/show_report.asp?id=30003
35.548797,-86.899294,1979-04Spr,http://www.bfro.net/GDB/show_report.asp?id=29223
34.887487,-87.923325,1988-04-??,http://www.bfro.net/GDB/show_report.asp?id=28326
34.732461,-77.591246,2011-04-15,http://www.bfro.net/GDB/show_report.asp?id=30438
49.623291,-116.788588,1970-04Spr,http://www.bfro.net/GDB/show_report.asp?id=28740
49.123499,-122.140978,1979-06-??,http://www.bfro.net/GDB/show_report.asp?id=28740
49.622133,-116.786501,1993-07Sum,http://www.bfro.net/GDB/show_report.asp?id=28740
36.097040,-86.956029,1988-10-0?,http://www.bfro.net/GDB/show_report.asp?id=29403
34.755936,-82.936037,1975--07-??,http://www.bfro.net/GDB/show_report.asp?id=26029
38.566990,-92.073350,1999-06-??,http://www.bfro.net/GDB/show_report.asp?id=28689
39.443353,-82.403012,2011-08-29,http://www.bfro.net/GDB/show_report.asp?id=30622
38.386244,-83.413333,2010-08-2?,http://www.bfro.net/GDB/show_report.asp?id=30198
38.059387,-82.749444,1983-07Sum,http://www.bfro.net/GDB/show_report.asp?id=30198
32.973844,-85.028231,1960-11-04,http://www.bfro.net/GDB/show_report.asp?id=30135
38.482661,-77.343386,2003-09-13,http://www.bfro.net/GDB/show_report.asp?id=30258
36.403295,-82.352813,1993-10-2?,http://www.bfro.net/GDB/show_report.asp?id=29244
39.821298,-88.167572,1964-11-07,http://www.bfro.net/GDB/show_report.asp?id=30367
36.653395,-105.967800,2011-02-20,http://www.bfro.net/GDB/show_report.asp?id=28886
40.144783,-89.417238,2004-10-30,http://www.bfro.net/GDB/show_report.asp?id=30203
36.810915,-92.304573,1980-10-27,http://www.bfro.net/GDB/show_report.asp?id=29980
41.813461,-80.962305,2011-07-15,http://www.bfro.net/GDB/show_report.asp?id=30035
37.733638,-80.680317,2009-10-??,http://www.bfro.net/GDB/show_report.asp?id=30028
37.831896,-80.642538,2010-02Win,http://www.bfro.net/GDB/show_report.asp?id=30028
46.634774,-122.774584,1978-07Sum,http://www.bfro.net/GDB/show_report.asp?id=29055
28.783893,-81.531395,2011-07-26,http://www.bfro.net/GDB/show_report.asp?id=30267
38.976477,-78.620414,2002-02-16,http://www.bfro.net/GDB/show_report.asp?id=30006
39.694601,-76.669086,2011-05-14,http://www.bfro.net/GDB/show_report.asp?id=30634
34.175291,-85.189270,2005-10-10,http://www.bfro.net/GDB/show_report.asp?id=30004
39.027750,-90.404900,1997-10-11,http://www.bfro.net/GDB/show_report.asp?id=30645
37.018433,-77.973086,2011-05-03,http://www.bfro.net/GDB/show_report.asp?id=29305
44.992110,-84.768407,1950-08-21,http://www.bfro.net/GDB/show_report.asp?id=30753
32.193160,-95.294606,2010-08Sum,http://www.bfro.net/GDB/show_report.asp?id=29092
32.187420,-95.437088,2011-04-03,http://www.bfro.net/GDB/show_report.asp?id=29092
34.725444,-98.524074,2010-06-03,http://www.bfro.net/GDB/show_report.asp?id=30150
31.929874,-95.817654,2010-06-16,http://www.bfro.net/GDB/show_report.asp?id=30430
29.345641,-82.024332,2008-04spr,http://www.bfro.net/GDB/show_report.asp?id=30547
41.961808,-111.533300,2005-01-05,http://www.bfro.net/GDB/show_report.asp?id=29013
41.795533,-71.790718,2010-04-15,http://www.bfro.net/GDB/show_report.asp?id=30906
36.558702,-79.360762,1976-10-15,http://www.bfro.net/GDB/show_report.asp?id=30462
41.153712,-81.111403,1994-02-12,http://www.bfro.net/GDB/show_report.asp?id=28820
35.947781,-84.885430,2005-07Sum,http://www.bfro.net/GDB/show_report.asp?id=31005
48.089046,-123.366740,1983-09-??,http://www.bfro.net/GDB/show_report.asp?id=31009
34.250565,-110.071680,2011-05-31,http://www.bfro.net/GDB/show_report.asp?id=29358
37.316608,-87.975848,1997-10-??,http://www.bfro.net/GDB/show_report.asp?id=2367
32.676548,-97.609912,2011-06-??,http://www.bfro.net/GDB/show_report.asp?id=30238
32.676896,-97.609736,2011-08-27,http://www.bfro.net/GDB/show_report.asp?id=30504
37.960382,-86.117234,2011-09-15,http://www.bfro.net/GDB/show_report.asp?id=30673
40.916905,-111.803772,2004-03-??,http://www.bfro.net/GDB/show_report.asp?id=29690
34.320645,-111.012846,2000-06-0?,http://www.bfro.net/GDB/show_report.asp?id=29441
38.924099,-89.534175,2011-12-08,http://www.bfro.net/GDB/show_report.asp?id=31419
47.442226,-93.378393,2009-08-23,http://www.bfro.net/GDB/show_report.asp?id=31166
35.752387,-82.225873,2011-08-21,http://www.bfro.net/GDB/show_report.asp?id=30860
42.074718,-84.232080,1980-11-??,http://www.bfro.net/GDB/show_report.asp?id=29178
43.109493,-84.982500,1983-10Aut,http://www.bfro.net/GDB/show_report.asp?id=26372
37.853898,-94.117906,2011-11-22,http://www.bfro.net/GDB/show_report.asp?id=31201
26.807638,-80.167131,2003-07Sum,http://www.bfro.net/GDB/show_report.asp?id=30929
35.863243,-82.048422,2009-10Aut,http://www.bfro.net/GDB/show_report.asp?id=30757
47.525225,-93.252588,1970-11-01,http://www.bfro.net/GDB/show_report.asp?id=28711
41.222412,-81.589675,2011-06-04,http://www.bfro.net/GDB/show_report.asp?id=31852
28.542126,-81.201244,2000-01Win,http://www.bfro.net/GDB/show_report.asp?id=32746
38.114834,-91.065444,1989-11-18,http://www.bfro.net/GDB/show_report.asp?id=30159
38.716813,-87.684651,2011-12-19,http://www.bfro.net/GDB/show_report.asp?id=31858
42.559984,-90.765540,2011-08-31,http://www.bfro.net/GDB/show_report.asp?id=30530
41.420925,-88.706000,2011-10-20,http://www.bfro.net/GDB/show_report.asp?id=30896
41.871300,-84.221946,1978-07Sum,http://www.bfro.net/GDB/show_report.asp?id=31444
36.724012,-93.126899,2011-09-03,http://www.bfro.net/GDB/show_report.asp?id=30442
35.180830,-79.212767,1995-10-??,http://www.bfro.net/GDB/show_report.asp?id=30735
47.667446,-108.687555,2011-01-0?,http://www.bfro.net/GDB/show_report.asp?id=33257
37.977923,-84.905462,2011-11-??,http://www.bfro.net/GDB/show_report.asp?id=33187
39.040346,-94.160475,1991-10-??,http://www.bfro.net/GDB/show_report.asp?id=30573
34.509162,-77.534450,1983-10-02,http://www.bfro.net/GDB/show_report.asp?id=31303
41.011920,-90.129894,1973-06-??,http://www.bfro.net/GDB/show_report.asp?id=32162
38.447149,-79.655481,2012-01-07,http://www.bfro.net/GDB/show_report.asp?id=31956
35.419407,-82.567124,2009-07-??,http://www.bfro.net/GDB/show_report.asp?id=31994
40.598688,-89.883003,1985-01-??,http://www.bfro.net/GDB/show_report.asp?id=31968
42.184711,-88.299203,2008-09-??,http://www.bfro.net/GDB/show_report.asp?id=32400
27.780422,-80.549966,2012-01-12,http://www.bfro.net/GDB/show_report.asp?id=32426
41.613250,-88.456496,2012-01-05,http://www.bfro.net/GDB/show_report.asp?id=32616
36.926594,-85.627854,2009-10-01,http://www.bfro.net/GDB/show_report.asp?id=32589
29.289701,-81.526089,2011-10-22,http://www.bfro.net/GDB/show_report.asp?id=32203
46.256218,-86.306335,2010-08-??,http://www.bfro.net/GDB/show_report.asp?id=31025
41.249285,-81.608134,2007-12-24,http://www.bfro.net/GDB/show_report.asp?id=22569
30.616322,-83.583043,1988-12-??,http://www.bfro.net/GDB/show_report.asp?id=32302
47.147012,-122.602800,1993-04Spr,http://www.bfro.net/GDB/show_report.asp?id=29975
32.473269,-97.814810,2011-10-20www.bfro.net/GDB/show_report.asp?id=30841
28.488997,-80.847149,2011-09-17,http://www.bfro.net/GDB/show_report.asp?id=30679
40.135546,-90.681679,2010-11-18,http://www.bfro.net/GDB/show_report.asp?id=33040
37.684575,-107.714393,2008-06-30,http://www.bfro.net/GDB/show_report.asp?id=32905
34.827894,-77.534521,2010-10-18,http://www.bfro.net/GDB/show_report.asp?id=32444
46.536498,-121.864148,2001-01Win,http://www.bfro.net/GDB/show_report.asp?id=30880
43.828808,-84.413305,2012-01-09,http://www.bfro.net/GDB/show_report.asp?id=32594
38.582268,-83.705094,1982-08-08,http://www.bfro.net/GDB/show_report.asp?id=33097
47.316133,-93.279876,2009-07-??,http://www.bfro.net/GDB/show_report.asp?id=29435
39.080327,-84.795172,2011-09-??,http://www.bfro.net/GDB/show_report.asp?id=31368
29.404950,-81.131033,2007-05-19,http://www.bfro.net/GDB/show_report.asp?id=19232
38.519096,-90.166433,1991-11-16,http://www.bfro.net/GDB/show_report.asp?id=33638
39.671803,-76.340442,1993-09-15,http://www.bfro.net/GDB/show_report.asp?id=31814
32.240453,-95.129125,1972-07-??,http://www.bfro.net/GDB/show_report.asp?id=31912
29.681668,-81.220998,2011-07-02,http://www.bfro.net/GDB/show_report.asp?id=31745
43.674845,-86.456005,2011-07-??,http://www.bfro.net/GDB/show_report.asp?id=31603
37.833116,-94.323117,2012-02-22,http://www.bfro.net/GDB/show_report.asp?id=33872
41.426474,-88.712993,1987-07sum,http://www.bfro.net/GDB/show_report.asp?id=33859
34.837335,-83.946195,1994-05-??,http://www.bfro.net/GDB/show_report.asp?id=29326
45.871181,-89.662013,2011-11-05,http://www.bfro.net/GDB/show_report.asp?id=32402
46.484549,-122.735720,1981-05-15,http://www.bfro.net/GDB/show_report.asp?id=33867
39.848225,-89.552042,1996-07Sum,http://www.bfro.net/GDB/show_report.asp?id=34728
40.044501,-111.544686,2005-09-14,http://www.bfro.net/GDB/show_report.asp?id=23264
46.591301,-120.921173,2011-08-21,http://www.bfro.net/GDB/show_report.asp?id=30526
40.635982,-80.534920,1973-08-??,http://www.bfro.net/GDB/show_report.asp?id=33014
47.106360,-122.595784,1986-09-15,http://www.bfro.net/GDB/show_report.asp?id=32824
44.685001,-85.432970,2008-10Aut,http://www.bfro.net/GDB/show_report.asp?id=32976
29.164753,-82.009340,2012-02-21,http://www.bfro.net/GDB/show_report.asp?id=33764
38.377470,-88.075146,2000-03-??,http://www.bfro.net/GDB/show_report.asp?id=34919
38.578792,-79.148828,2012-03-16,http://www.bfro.net/GDB/show_report.asp?id=34583
30.487061,-85.176874,2011-09-??,http://www.bfro.net/GDB/show_report.asp?id=31801
38.061801,-82.691236,2003-08-16,http://www.bfro.net/GDB/show_report.asp?id=34725
48.929275,-122.263800,1995-07-05,http://www.bfro.net/GDB/show_report.asp?id=33908
37.607489,-105.182164,2011-10-14,http://www.bfro.net/GDB/show_report.asp?id=34078
31.319704,-85.592648,2011-04-??,http://www.bfro.net/GDB/show_report.asp?id=34224
41.272236,-89.034685,1985-07-??,http://www.bfro.net/GDB/show_report.asp?id=34980
30.177040,-83.210687,1994-07-13,http://www.bfro.net/GDB/show_report.asp?id=14427
30.161591,-82.963065,2000-07-??,http://www.bfro.net/GDB/show_report.asp?id=33784
46.785665,-122.751437,2012-03-20,http://www.bfro.net/GDB/show_report.asp?id=34710
43.857121,-85.324509,2005-11-??,http://www.bfro.net/GDB/show_report.asp?id=31592
43.856821,-85.324806,1989-11-??,http://www.bfro.net/GDB/show_report.asp?id=31592
38.188777,-88.830031,2009-10Aut,http://www.bfro.net/GDB/show_report.asp?id=35206
51.056557,-115.163130,2011-05-14,http://www.bfro.net/GDB/show_report.asp?id=34794
46.604374,-87.461832,2002-11-??,http://www.bfro.net/GDB/show_report.asp?id=30902
28.859818,-81.485327,1987-04-10,http://www.bfro.net/GDB/show_report.asp?id=32249
28.334942,-81.451095,2012-02-??,http://www.bfro.net/GDB/show_report.asp?id=33612
38.073463,-77.226391,2008-11-15,http://www.bfro.net/GDB/show_report.asp?id=34337
40.352494,-80.015501,2012-03-04,http://www.bfro.net/GDB/show_report.asp?id=34485
31.487503,-94.034609,2011-11-25,http://www.bfro.net/GDB/show_report.asp?id=33336
38.104180,-88.991729,2012-05-14,http://www.bfro.net/GDB/show_report.asp?id=35427
45.358515,-83.493263,2003-07-??,http://www.bfro.net/GDB/show_report.asp?id=33611
26.149003,-81.523265,2009-08-??,http://www.bfro.net/GDB/show_report.asp?id=32227
29.055362,-81.495385,2012-01-15,http://www.bfro.net/GDB/show_report.asp?id=34954
34.701607,-94.644031,2012-03-18,http://www.bfro.net/GDB/show_report.asp?id=34657
38.835348,-106.198923,2010-08-??,http://www.bfro.net/GDB/show_report.asp?id=31939
49.613571,-119.598401,1974-07-??,http://www.bfro.net/GDB/show_report.asp?id=21563
